조사일,조사지역명,조사지역코드,조사시장명,조사시장코드,품목명,품목코드,유통단계,유통단계 구분,유통단계,품목명,상품코드,조사가격,전날조사가격,규격,등급,
20220212,전북전주,3500,전주남부시장,246,쪽파,1,소비자가격,2,1,파,7,7500,0,1KG,상(1등급),7500
20220212,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,0,100G,중(2등급),13600
20220212,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,0,100G,중(2등급),13600
20220212,전주,3504,C-유통,319,일반,1,소비자가격,0,2,아몬드,7,1980,0,100G,중(2등급),19800
20220212,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4000,0,1포기,상(1등급),2000
20220212,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4000,0,1포기,상(1등급),2000
20220212,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,1,딸기,7,1500,0,100G,상(1등급),15000
20220212,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,1,딸기,7,1500,0,100G,상(1등급),15000
20220212,전주,3504,C-유통,226,일반,1,소비자가격,0,1,딸기,7,1000,0,100G,상(1등급),10000
20220212,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,2,딸기,7,1100,0,100G,중(2등급),11000
20220212,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,2,딸기,7,1100,0,100G,중(2등급),11000
20220212,전북전주,3500,전주남부시장,420,수입산,1,소비자가격,2,1,파인애플,7,6500,0,1개,상(1등급),6500
20220212,전북전주,3500,전주남부시장,420,수입산,1,소비자가격,2,1,파인애플,7,6500,0,1개,상(1등급),6500
20220212,전주,3504,C-유통,420,수입산,1,소비자가격,2,1,파인애플,7,5980,0,1개,상(1등급),5980
20220212,전주,3504,C-유통,211,월동,1,소비자가격,6,2,배추,7,2980,0,1포기,중(2등급),1490
20220212,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,1,무,7,1830,0,1개,상(1등급),1830
20220212,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,1,무,7,1830,0,1개,상(1등급),1830
20220212,전주,3504,C-유통,231,월동,1,소비자가격,6,1,무,7,1580,0,1개,상(1등급),1580
20220212,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,0,10개,상(1등급),12500
20220212,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,0,10개,상(1등급),12500
20220213,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,0,100G,상(1등급),3100
20220213,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,0,100G,상(1등급),3100
20220213,전주,3504,C-유통,152,수미,1,소비자가격,1,1,감자,7,498,0,100G,상(1등급),4980
20220213,전북전주,3500,전주남부시장,253,일반,1,소비자가격,0,1,깻잎,7,2000,0,100G,상(1등급),20000
20220213,전북전주,3500,전주남부시장,253,일반,1,소비자가격,0,1,깻잎,7,2000,0,100G,상(1등급),20000
20220213,전주,3504,C-유통,253,일반,1,소비자가격,0,1,깻잎,7,2130,0,100G,상(1등급),21300
20220213,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,1,배,7,35000,0,10개,상(1등급),7000
20220213,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,1,배,7,35000,0,10개,상(1등급),7000
20220213,전주,3504,C-유통,412,신고,1,소비자가격,1,1,배,7,49500,0,10개,상(1등급),9900
20220213,전북전주,3500,전주남부시장,314,수입,1,소비자가격,2,2,땅콩,7,660,0,100G,중(2등급),6600
20220213,전북전주,3500,전주남부시장,314,수입,1,소비자가격,2,2,땅콩,7,660,0,100G,중(2등급),6600
20220213,전주,3504,C-유통,314,수입,1,소비자가격,2,2,땅콩,7,1000,0,100G,중(2등급),10000
20220213,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,0,100G,상(1등급),7700
20220213,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,0,100G,상(1등급),7700
20220213,전북전주,3500,전주남부시장,424,수입,1,소비자가격,0,1,레몬,7,7660,0,10개,상(1등급),7660
20220213,전북전주,3500,전주남부시장,424,수입,1,소비자가격,0,1,레몬,7,7660,0,10개,상(1등급),7660
20220213,전주,3504,C-유통,424,수입,1,소비자가격,0,1,레몬,7,9800,0,10개,상(1등급),9800
20220213,전북전주,3500,전주남부시장,111,일반계,1,소비자가격,1,1,쌀,7,59300,0,20KG,상(1등급),2965
20220213,전북전주,3500,전주남부시장,111,일반계,1,소비자가격,1,1,쌀,7,59300,0,20KG,상(1등급),2965
20220213,전주,3504,C-유통,111,일반계,1,소비자가격,1,1,쌀,7,50900,0,20KG,상(1등급),2545
20220213,전주,3504,C-유통,215,일반,1,소비자가격,0,1,얼갈이배추,7,3910,0,1KG(단),상(1등급),3910
20220213,전북전주,3500,전주남부시장,255,청피망,1,소비자가격,0,1,피망,7,1000,0,100G,상(1등급),10000
20220213,전북전주,3500,전주남부시장,255,청피망,1,소비자가격,0,1,피망,7,1000,0,100G,상(1등급),10000
20220213,전주,3504,C-유통,255,청피망,1,소비자가격,0,1,피망,7,1790,0,100G,상(1등급),17900
20220213,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,2,배,7,25000,0,10개,중(2등급),5000
20220213,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,2,배,7,25000,0,10개,중(2등급),5000
20220213,전북전주,3500,전주남부시장,426,수입,1,소비자가격,0,2,건포도,7,660,0,100G,중(2등급),6600
20220213,전북전주,3500,전주남부시장,426,수입,1,소비자가격,0,2,건포도,7,660,0,100G,중(2등급),6600
20220213,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5000,0,1KG,상(1등급),5000
20220213,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5000,0,1KG,상(1등급),5000
20220213,전주,3504,C-유통,225,일반,1,소비자가격,0,1,토마토,7,7420,0,1KG,상(1등급),7420
20220213,전주,3504,C-유통,242,일반고추,1,소비자가격,0,1,풋고추,7,1850,0,100G,상(1등급),18500
20220213,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2090,0,1KG,상(1등급),2090
20220213,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2090,0,1KG,상(1등급),2090
20220213,전주,3504,C-유통,246,대파,1,소비자가격,0,1,파,7,2580,0,1KG,상(1등급),2580
20220213,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4000,0,1포기,상(1등급),2000
20220213,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4000,0,1포기,상(1등급),2000
20220213,전북전주,3500,전주남부시장,416,일반,1,소비자가격,0,2,단감,7,10600,0,10개,중(2등급),5300
20220213,전북전주,3500,전주남부시장,416,일반,1,소비자가격,0,2,단감,7,10600,0,10개,중(2등급),5300
20220213,전북전주,3500,전주남부시장,316,일반,1,소비자가격,0,1,팽이버섯,7,610,0,100G,상(1등급),6100
20220213,전북전주,3500,전주남부시장,316,일반,1,소비자가격,0,1,팽이버섯,7,610,0,100G,상(1등급),6100
20220213,전주,3504,C-유통,316,일반,1,소비자가격,0,1,팽이버섯,7,590,0,100G,상(1등급),5900
20220213,전주,3504,C-유통,426,수입,1,소비자가격,0,2,건포도,7,1260,0,100G,중(2등급),12600
20220213,전주,3504,C-유통,427,수입,1,소비자가격,0,2,건블루베리,7,3090,0,100G,중(2등급),30900
20220213,전북전주,3500,전주남부시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,3500,0,1KG,상(1등급),3500
20220213,전북전주,3500,전주남부시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,3500,0,1KG,상(1등급),3500
20220213,전주,3504,C-유통,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,6980,0,1KG,상(1등급),6980
20220213,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,1,딸기,7,1500,0,100G,상(1등급),15000
20220213,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,1,딸기,7,1500,0,100G,상(1등급),15000
20220213,전북전주,3500,전주남부시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,800,0,100G,상(1등급),8000
20220213,전북전주,3500,전주남부시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,800,0,100G,상(1등급),8000
20220213,전주,3504,C-유통,242,꽈리고추,1,소비자가격,2,1,풋고추,7,1320,0,100G,상(1등급),13200
20220213,전북전주,3500,전주남부시장,246,쪽파,1,소비자가격,2,1,파,7,7500,0,1KG,상(1등급),7500
20220213,전북전주,3500,전주남부시장,246,쪽파,1,소비자가격,2,1,파,7,7500,0,1KG,상(1등급),7500
20220213,전북전주,3500,전주남부시장,141,백태(국산),1,소비자가격,1,1,콩,7,3160,0,500G,상(1등급),6320
20220213,전북전주,3500,전주남부시장,141,백태(국산),1,소비자가격,1,1,콩,7,3160,0,500G,상(1등급),6320
20220213,전주,3504,C-유통,141,백태(국산),1,소비자가격,1,1,콩,7,5980,0,500G,상(1등급),11960
20220213,전주,3504,C-유통,211,월동,1,소비자가격,6,2,배추,7,2980,0,1포기,중(2등급),1490
20220213,전북전주,3500,전주남부시장,212,일반,1,소비자가격,0,1,양배추,7,3000,0,1포기,상(1등급),1000
20220213,전북전주,3500,전주남부시장,212,일반,1,소비자가격,0,1,양배추,7,3000,0,1포기,상(1등급),1000
20220213,전주,3504,C-유통,226,일반,1,소비자가격,0,1,딸기,7,1000,0,100G,상(1등급),10000
20220213,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,2000,0,200G,상(1등급),10000
20220213,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,2000,0,200G,상(1등급),10000
20220213,전주,3504,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,0,200G,상(1등급),9950
20220213,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1500,0,200G,중(2등급),7500
20220213,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1500,0,200G,중(2등급),7500
20220213,전주,3504,C-유통,416,일반,1,소비자가격,0,2,단감,7,13960,0,10개,중(2등급),6980
20220213,전주,3504,C-유통,418,수입,1,소비자가격,2,1,바나나,7,270,0,100G,상(1등급),2700
20220213,전북전주,3500,전주남부시장,317,일반,1,소비자가격,0,1,새송이버섯,7,560,0,100G,상(1등급),5600
20220213,전북전주,3500,전주남부시장,317,일반,1,소비자가격,0,1,새송이버섯,7,560,0,100G,상(1등급),5600
20220213,전주,3504,C-유통,317,일반,1,소비자가격,0,1,새송이버섯,7,580,0,100G,상(1등급),5800
20220213,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,2,딸기,7,1100,0,100G,중(2등급),11000
20220213,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,2,딸기,7,1100,0,100G,중(2등급),11000
20220213,전주,3504,C-유통,535,일반,1,소비자가격,0,1,우유,7,2710,0,1L,상(1등급),2710
20220213,전북전주,3500,전주남부시장,247,국산,1,소비자가격,0,1,생강,7,6330,0,1KG,상(1등급),6330
20220213,전북전주,3500,전주남부시장,247,국산,1,소비자가격,0,1,생강,7,6330,0,1KG,상(1등급),6330
20220213,전주,3504,C-유통,247,국산,1,소비자가격,0,1,생강,7,10670,0,1KG,상(1등급),10670
20220213,전주,3504,C-유통,212,일반,1,소비자가격,0,2,양배추,7,2980,0,1포기,중(2등급),993.333333333333
20220213,전북전주,3500,전주남부시장,418,수입,1,소비자가격,2,2,바나나,7,240,0,100G,중(2등급),2400
20220213,전북전주,3500,전주남부시장,418,수입,1,소비자가격,2,2,바나나,7,240,0,100G,중(2등급),2400
20220213,전주,3504,C-유통,223,다다기계통,1,소비자가격,2,1,오이,7,10960,0,10개,상(1등급),5480
20220213,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,1,무,7,1830,0,1개,상(1등급),1830
20220213,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,1,무,7,1830,0,1개,상(1등급),1830
20220213,전주,3504,C-유통,231,월동,1,소비자가격,6,1,무,7,1580,0,1개,상(1등급),1580
20220213,전북전주,3500,전주남부시장,242,청양고추,1,소비자가격,3,1,풋고추,7,1000,0,100G,상(1등급),10000
20220213,전북전주,3500,전주남부시장,242,청양고추,1,소비자가격,3,1,풋고추,7,1000,0,100G,상(1등급),10000
20220213,전주,3504,C-유통,242,청양고추,1,소비자가격,3,1,풋고추,7,1320,0,100G,상(1등급),13200
20220213,전북전주,3500,전주남부시장,312,국산백색,1,소비자가격,1,1,참깨,7,14300,0,500G,상(1등급),28600
20220213,전북전주,3500,전주남부시장,312,국산백색,1,소비자가격,1,1,참깨,7,14300,0,500G,상(1등급),28600
20220213,전북전주,3500,전주남부시장,312,중국참깨,1,소비자가격,2,2,참깨,7,4000,0,500G,중(2등급),8000
20220213,전북전주,3500,전주남부시장,312,중국참깨,1,소비자가격,2,2,참깨,7,4000,0,500G,중(2등급),8000
20220213,전주,3504,C-유통,419,국산,1,소비자가격,1,1,참다래,7,9150,0,10개,상(1등급),9150
20220213,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,0,100G,중(2등급),17300
20220213,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,0,100G,중(2등급),17300
20220213,전주,3504,C-유통,318,일반,1,소비자가격,0,2,호두,7,2160,0,100G,중(2등급),21600
20220213,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,10000,0,10개,상(1등급),5000
20220213,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,10000,0,10개,상(1등급),5000
20220213,전주,3504,C-유통,223,취청,1,소비자가격,3,1,오이,7,13700,0,10개,상(1등급),6850
20220213,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,2,무,7,1330,0,1개,중(2등급),1330
20220213,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,2,무,7,1330,0,1개,중(2등급),1330
20220213,전북전주,3500,전주남부시장,243,일반,1,소비자가격,0,1,붉은고추,7,1000,0,100G,상(1등급),10000
20220213,전북전주,3500,전주남부시장,243,일반,1,소비자가격,0,1,붉은고추,7,1000,0,100G,상(1등급),10000
20220213,전주,3504,C-유통,243,일반,1,소비자가격,0,1,붉은고추,7,1720,0,100G,상(1등급),17200
20220213,전북전주,3500,전주남부시장,232,무세척,1,소비자가격,1,1,당근,7,3000,0,1KG,상(1등급),3000
20220213,전북전주,3500,전주남부시장,232,무세척,1,소비자가격,1,1,당근,7,3000,0,1KG,상(1등급),3000
20220213,전주,3504,C-유통,232,무세척,1,소비자가격,1,1,당근,7,2980,0,1KG,상(1등급),2980
20220213,전북전주,3500,전주남부시장,143,국산,1,소비자가격,0,1,녹두,7,8830,0,500G,상(1등급),17660
20220213,전북전주,3500,전주남부시장,143,국산,1,소비자가격,0,1,녹두,7,8830,0,500G,상(1등급),17660
20220213,전북전주,3500,전주남부시장,248,일반,1,소비자가격,0,1,고춧가루,7,24600,0,1KG,상(1등급),24600
20220213,전북전주,3500,전주남부시장,248,일반,1,소비자가격,0,1,고춧가루,7,24600,0,1KG,상(1등급),24600
20220213,전주,3504,C-유통,248,일반,1,소비자가격,0,1,고춧가루,7,38400,0,1KG,상(1등급),38400
20220213,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,0,100G,중(2등급),13600
20220213,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,0,100G,중(2등급),13600
20220213,전주,3504,C-유통,319,일반,1,소비자가격,0,2,아몬드,7,1980,0,100G,중(2등급),19800
20220213,전북전주,3500,전주남부시장,312,인도참깨,1,소비자가격,3,2,참깨,7,3000,0,500G,중(2등급),6000
20220213,전북전주,3500,전주남부시장,312,인도참깨,1,소비자가격,3,2,참깨,7,3000,0,500G,중(2등급),6000
20220213,전북전주,3500,전주남부시장,420,수입산,1,소비자가격,2,1,파인애플,7,6500,0,1개,상(1등급),6500
20220213,전북전주,3500,전주남부시장,420,수입산,1,소비자가격,2,1,파인애플,7,6500,0,1개,상(1등급),6500
20220213,전주,3504,C-유통,420,수입산,1,소비자가격,2,1,파인애플,7,5980,0,1개,상(1등급),5980
20220213,전주,3504,C-유통,214,적,1,소비자가격,1,1,상추,7,750,0,100G,상(1등급),7500
20220213,전북전주,3500,전주남부시장,241,화건,1,소비자가격,0,1,건고추,7,10600,0,600G,상(1등급),17666.6666666667
20220213,전북전주,3500,전주남부시장,241,화건,1,소비자가격,0,1,건고추,7,10600,0,600G,상(1등급),17666.6666666667
20220213,전북전주,3500,전주남부시장,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5000,0,1KG,상(1등급),5000
20220213,전북전주,3500,전주남부시장,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5000,0,1KG,상(1등급),5000
20220213,전주,3504,C-유통,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5490,0,1KG,상(1등급),5490
20220213,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,0,1KG,상(1등급),10000
20220213,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,0,1KG,상(1등급),10000
20220213,전주,3504,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,0,1KG,상(1등급),12800
20220213,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,750,0,1KG,상(1등급),750
20220213,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,750,0,1KG,상(1등급),750
20220213,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,0,10개,상(1등급),12500
20220213,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,0,10개,상(1등급),12500
20220213,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,2,사과,7,20000,0,10개,중(2등급),10000
20220213,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,2,사과,7,20000,0,10개,중(2등급),10000
20220213,전주,3504,C-유통,411,후지,1,소비자가격,5,2,사과,7,19750,0,10개,중(2등급),9875
20220213,전북전주,3500,전주남부시장,314,국산,1,소비자가격,1,1,땅콩,7,2100,0,100G,상(1등급),21000
20220213,전북전주,3500,전주남부시장,314,국산,1,소비자가격,1,1,땅콩,7,2100,0,100G,상(1등급),21000
20220213,전주,3504,C-유통,314,국산,1,소비자가격,1,1,땅콩,7,3330,0,100G,상(1등급),33300
20220213,전주,3504,C-유통,422,국산,1,소비자가격,1,1,방울토마토,7,9830,0,1KG,상(1등급),9830
20220213,전북전주,3500,전주남부시장,214,청,1,소비자가격,2,1,상추,7,730,0,100G,상(1등급),7300
20220213,전북전주,3500,전주남부시장,214,청,1,소비자가격,2,1,상추,7,730,0,100G,상(1등급),7300
20220213,전주,3504,C-유통,214,청,1,소비자가격,2,1,상추,7,750,0,100G,상(1등급),7500
20220213,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,2000,0,1개,상(1등급),2000
20220213,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,2000,0,1개,상(1등급),2000
20220213,전주,3504,C-유통,224,애호박,1,소비자가격,1,1,호박,7,1980,0,1개,상(1등급),1980
20220213,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,2000,0,1KG,상(1등급),2000
20220213,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,2000,0,1KG,상(1등급),2000
20220213,전주,3504,C-유통,245,양파(일반),1,소비자가격,0,1,양파,7,2210,0,1KG,상(1등급),2210
20220214,전북전주,3500,전주남부시장,242,청양고추,1,소비자가격,3,1,풋고추,7,1000,0,100G,상(1등급),10000
20220214,전북전주,3500,전주남부시장,242,청양고추,1,소비자가격,3,1,풋고추,7,1000,0,100G,상(1등급),10000
20220214,전주,3504,C-유통,242,청양고추,1,소비자가격,3,1,풋고추,7,1320,0,100G,상(1등급),13200
20220214,전주,3504,C-유통,223,다다기계통,1,소비자가격,2,1,오이,7,10960,0,10개,상(1등급),5480
20220214,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,0,1KG,상(1등급),10000
20220214,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,0,1KG,상(1등급),10000
20220214,전주,3504,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,0,1KG,상(1등급),12800
20220214,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,750,0,1KG,상(1등급),750
20220214,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,750,0,1KG,상(1등급),750
20220214,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,0,100G,상(1등급),7700
20220214,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,0,100G,상(1등급),7700
20220214,전북전주,3500,전주남부시장,111,일반계,1,소비자가격,1,1,쌀,7,59300,0,20KG,상(1등급),2965
20220214,전북전주,3500,전주남부시장,111,일반계,1,소비자가격,1,1,쌀,7,59300,0,20KG,상(1등급),2965
20220214,전주,3504,C-유통,111,일반계,1,소비자가격,1,1,쌀,7,50900,0,20KG,상(1등급),2545
20220214,전북전주,3500,전주남부시장,243,일반,1,소비자가격,0,1,붉은고추,7,1000,0,100G,상(1등급),10000
20220214,전북전주,3500,전주남부시장,243,일반,1,소비자가격,0,1,붉은고추,7,1000,0,100G,상(1등급),10000
20220214,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,10000,0,10개,상(1등급),5000
20220214,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,10000,0,10개,상(1등급),5000
20220214,전주,3504,C-유통,223,취청,1,소비자가격,3,1,오이,7,13700,0,10개,상(1등급),6850
20220214,전주,3504,C-유통,243,일반,1,소비자가격,0,1,붉은고추,7,1720,0,100G,상(1등급),17200
20220214,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,2000,0,1개,상(1등급),2000
20220214,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,2000,0,1개,상(1등급),2000
20220214,전주,3504,C-유통,224,애호박,1,소비자가격,1,1,호박,7,1980,0,1개,상(1등급),1980
20220214,전북전주,3500,전주남부시장,253,일반,1,소비자가격,0,1,깻잎,7,2000,0,100G,상(1등급),20000
20220214,전북전주,3500,전주남부시장,253,일반,1,소비자가격,0,1,깻잎,7,2000,0,100G,상(1등급),20000
20220214,전주,3504,C-유통,253,일반,1,소비자가격,0,1,깻잎,7,2130,0,100G,상(1등급),21300
20220214,전북전주,3500,전주남부시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,3500,0,1KG,상(1등급),3500
20220214,전북전주,3500,전주남부시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,3500,0,1KG,상(1등급),3500
20220214,전주,3504,C-유통,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,6980,0,1KG,상(1등급),6980
20220214,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,2000,0,1KG,상(1등급),2000
20220214,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,2000,0,1KG,상(1등급),2000
20220214,전주,3504,C-유통,245,양파(일반),1,소비자가격,0,1,양파,7,2210,0,1KG,상(1등급),2210
20220214,전북전주,3500,전주남부시장,255,청피망,1,소비자가격,0,1,피망,7,1000,0,100G,상(1등급),10000
20220214,전북전주,3500,전주남부시장,255,청피망,1,소비자가격,0,1,피망,7,1000,0,100G,상(1등급),10000
20220214,전주,3504,C-유통,255,청피망,1,소비자가격,0,1,피망,7,1790,0,100G,상(1등급),17900
20220214,전북전주,3500,전주남부시장,316,일반,1,소비자가격,0,1,팽이버섯,7,610,0,100G,상(1등급),6100
20220214,전북전주,3500,전주남부시장,316,일반,1,소비자가격,0,1,팽이버섯,7,610,0,100G,상(1등급),6100
20220214,전주,3504,C-유통,316,일반,1,소비자가격,0,1,팽이버섯,7,590,0,100G,상(1등급),5900
20220214,전주,3504,C-유통,427,수입,1,소비자가격,0,2,건블루베리,7,3090,0,100G,중(2등급),30900
20220214,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,2000,0,200G,상(1등급),10000
20220214,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,2000,0,200G,상(1등급),10000
20220214,전주,3504,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,0,200G,상(1등급),9950
20220214,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,0,100G,중(2등급),17300
20220214,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,0,100G,중(2등급),17300
20220214,전주,3504,C-유통,318,일반,1,소비자가격,0,2,호두,7,2160,0,100G,중(2등급),21600
20220214,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5000,0,1KG,상(1등급),5000
20220214,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5000,0,1KG,상(1등급),5000
20220214,전주,3504,C-유통,225,일반,1,소비자가격,0,1,토마토,7,7420,0,1KG,상(1등급),7420
20220214,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2090,0,1KG,상(1등급),2090
20220214,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2090,0,1KG,상(1등급),2090
20220214,전주,3504,C-유통,246,대파,1,소비자가격,0,1,파,7,2580,0,1KG,상(1등급),2580
20220214,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1500,0,200G,중(2등급),7500
20220214,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1500,0,200G,중(2등급),7500
20220214,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,0,100G,중(2등급),13600
20220214,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,0,100G,중(2등급),13600
20220214,전주,3504,C-유통,319,일반,1,소비자가격,0,2,아몬드,7,1980,0,100G,중(2등급),19800
20220214,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,0,10개,상(1등급),12500
20220214,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,0,10개,상(1등급),12500
20220214,전북전주,3500,전주남부시장,141,백태(국산),1,소비자가격,1,1,콩,7,3160,0,500G,상(1등급),6320
20220214,전북전주,3500,전주남부시장,141,백태(국산),1,소비자가격,1,1,콩,7,3160,0,500G,상(1등급),6320
20220214,전주,3504,C-유통,141,백태(국산),1,소비자가격,1,1,콩,7,5980,0,500G,상(1등급),11960
20220214,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,0,100G,상(1등급),3100
20220214,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,0,100G,상(1등급),3100
20220214,전주,3504,C-유통,152,수미,1,소비자가격,1,1,감자,7,498,0,100G,상(1등급),4980
20220214,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,2,사과,7,20000,0,10개,중(2등급),10000
20220214,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,2,사과,7,20000,0,10개,중(2등급),10000
20220214,전주,3504,C-유통,411,후지,1,소비자가격,5,2,사과,7,19750,0,10개,중(2등급),9875
20220214,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,1,배,7,35000,0,10개,상(1등급),7000
20220214,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,1,배,7,35000,0,10개,상(1등급),7000
